Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,119347,-,-,-,37.49,-120.86,-8,29,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Relative Humidity,Temperature,Pressure,
2019,2,6,9,30,81,791,65.25,7.2,1009,N/A
2019,2,6,10,0,86,835,60.79,8.1,1009,N/A
2019,2,6,10,30,90,865,58.370000000000005,8.700000000000001,1009,N/A
2019,2,6,11,0,94,885,56.5,9.200000000000001,1009,N/A
2019,2,6,11,30,96,896,55.370000000000005,9.5,1009,N/A
2019,2,6,12,0,98,900,55.02,9.8,1009,N/A
2019,2,6,12,30,102,892,54.230000000000004,10,1008,N/A
2019,2,6,13,0,106,876,54.64,10.100000000000001,1008,N/A
2019,2,6,13,30,105,862,54.64,10.100000000000001,1008,N/A
2019,2,6,14,0,102,841,54.72,10.200000000000001,1008,N/A
2019,2,6,14,30,97,813,55.45,10,1008,N/A
2019,2,6,15,0,90,774,57.49,9.8,1008,N/A
2019,2,6,15,30,82,715,57.49,9.8,1008,N/A
2019,2,6,16,0,72,629,74.22,8.3,1009,N/A
2019,2,6,16,30,57,502,80.53,7.1000000000000005,1009,N/A
2019,2,6,17,0,37,301,74.75,5.800000000000001,1010,N/A
2019,2,6,17,30,9,50,76.85000000000001,5.4,1010,N/A
2019,2,6,18,0,0,0,74.73,5,1010,N/A
2019,2,6,18,30,0,0,76.38,4.7,1011,N/A
2019,2,6,19,0,0,0,74.71000000000001,4.3,1011,N/A
2019,2,6,19,30,0,0,76.3,4,1011,N/A
2019,2,6,20,0,0,0,74.49,3.7,1011,N/A
2019,2,6,20,30,0,0,75.55,3.5,1011,N/A
2019,2,6,21,0,0,0,73.32000000000001,3.3000000000000003,1011,N/A
2019,2,6,21,30,0,0,72.8,3.4000000000000004,1011,N/A
2019,2,6,22,0,0,0,69.53,3.4000000000000004,1011,N/A
2019,2,6,22,30,0,0,70.03,3.3000000000000003,1011,N/A
2019,2,6,23,0,0,0,67.76,3.2,1011,N/A
2019,2,6,23,30,0,0,69.71000000000001,2.8000000000000003,1011,N/A
2019,2,7,0,0,0,0,70.4,2.3000000000000003,1011,N/A
2019,2,7,0,30,0,0,73.47,1.7000000000000002,1011,N/A
2019,2,7,1,0,0,0,74.4,1.1,1011,N/A
2019,2,7,1,30,0,0,76.03,0.8,1011,N/A
2019,2,7,2,0,0,0,74.03,0.5,1011,N/A
2019,2,7,2,30,0,0,75.11,0.30000000000000004,1011,N/A
2019,2,7,3,0,0,0,72.25,0.1,1011,N/A
2019,2,7,3,30,0,0,72.25,0.1,1011,N/A
2019,2,7,4,0,0,0,68.23,0.1,1011,N/A
2019,2,7,4,30,0,0,67.25,0.30000000000000004,1011,N/A
2019,2,7,5,0,0,0,63.64,0.4,1012,N/A
2019,2,7,5,30,0,0,63.64,0.4,1012,N/A
2019,2,7,6,0,0,0,62.64,0.4,1012,N/A
2019,2,7,6,30,0,0,60.42,0.9,1012,N/A
2019,2,7,7,0,4,14,71.34,1.4000000000000001,1013,N/A
2019,2,7,7,30,30,111,63.21,3.1,1013,N/A
2019,2,7,8,0,54,350,63.15,4.9,1013,N/A
2019,2,7,8,30,76,438,57.72,6.2,1013,N/A
2019,2,7,9,0,86,573,56.64,7.4,1014,N/A
2019,2,7,9,30,86,682,52.92,8.4,1014,N/A
2019,2,7,10,0,110,661,51.82,9.3,1014,N/A
2019,2,7,10,30,140,619,50.4,9.700000000000001,1013,N/A
2019,2,7,11,0,130,727,50.980000000000004,10,1013,N/A
2019,2,7,11,30,109,868,50.31,10.200000000000001,1013,N/A
2019,2,7,12,0,115,855,50.93,10.3,1012,N/A
2019,2,7,12,30,156,691,51.27,10.200000000000001,1012,N/A
2019,2,7,13,0,199,525,52.56,10.100000000000001,1012,N/A
2019,2,7,13,30,203,458,52.86,10,1011,N/A
2019,2,7,14,0,186,473,55.81,9.8,1011,N/A
2019,2,7,14,30,172,253,56.95,9.5,1011,N/A
2019,2,7,15,0,117,605,66.38,9.3,1011,N/A
2019,2,7,15,30,86,698,66.38,9.3,1011,N/A
2019,2,7,16,0,72,626,75.05,8.1,1010,N/A
2019,2,7,16,30,56,519,80.34,7.1000000000000005,1010,N/A
2019,2,7,17,0,37,210,69.08,6,1010,N/A
2019,2,7,17,30,7,27,71.51,5.5,1010,N/A
2019,2,7,18,0,0,0,69.33,5,1010,N/A
2019,2,7,18,30,0,0,71.29,4.6000000000000005,1010,N/A
2019,2,7,19,0,0,0,71.41,4.2,1010,N/A
2019,2,7,19,30,0,0,73.44,3.8000000000000003,1010,N/A
2019,2,7,20,0,0,0,74.27,3.4000000000000004,1010,N/A
2019,2,7,20,30,0,0,76.4,3,1010,N/A
2019,2,7,21,0,0,0,76.81,2.7,1010,N/A
2019,2,7,21,30,0,0,77.91,2.5,1010,N/A
2019,2,7,22,0,0,0,77.68,2.3000000000000003,1010,N/A
2019,2,7,22,30,0,0,78.24,2.2,1010,N/A
2019,2,7,23,0,0,0,77.21000000000001,2.1,1010,N/A
2019,2,7,23,30,0,0,77.68,2,1009,N/A
2019,2,8,0,0,0,0,75.87,2,1009,N/A
2019,2,8,0,30,0,0,75.87,2,1009,N/A
2019,2,8,1,0,0,0,75.60000000000001,1.9000000000000001,1009,N/A
2019,2,8,1,30,0,0,75.52,1.9000000000000001,1008,N/A
2019,2,8,2,0,0,0,75.71000000000001,1.8,1008,N/A
2019,2,8,2,30,0,0,75.71000000000001,1.8,1008,N/A
2019,2,8,3,0,0,0,76.29,1.8,1007,N/A
2019,2,8,3,30,0,0,76.29,1.8,1007,N/A
2019,2,8,4,0,0,0,78.26,1.7000000000000002,1007,N/A
2019,2,8,4,30,0,0,78.26,1.7000000000000002,1007,N/A
2019,2,8,5,0,0,0,80.33,1.6,1007,N/A
2019,2,8,5,30,0,0,80.91,1.5,1007,N/A
2019,2,8,6,0,0,0,82.96000000000001,1.4000000000000001,1007,N/A
2019,2,8,6,30,0,0,78.91,2.1,1007,N/A
2019,2,8,7,0,4,12,83.72,2.7,1007,N/A
2019,2,8,7,30,31,114,74.29,4.4,1007,N/A
2019,2,8,8,0,60,304,73.33,6.1000000000000005,1007,N/A
2019,2,8,8,30,76,528,68.46000000000001,7.1000000000000005,1007,N/A
2019,2,8,9,0,78,703,66.18,8.1,1007,N/A
2019,2,8,9,30,87,761,63.120000000000005,8.8,1007,N/A
2019,2,8,10,0,94,801,59.81,9.600000000000001,1007,N/A
2019,2,8,10,30,98,833,57.79,10.100000000000001,1006,N/A
2019,2,8,11,0,100,855,57.230000000000004,10.5,1006,N/A
2019,2,8,11,30,101,870,56.1,10.8,1006,N/A
2019,2,8,12,0,110,851,56.550000000000004,11.100000000000001,1005,N/A
2019,2,8,12,30,156,698,56.5,11.100000000000001,1004,N/A
2019,2,8,13,0,226,454,58.27,11.100000000000001,1004,N/A
2019,2,8,13,30,252,237,58.99,10.9,1003,N/A
2019,2,8,14,0,215,86,62.2,10.8,1003,N/A
2019,2,8,14,30,130,9,64.67,10.200000000000001,1002,N/A
2019,2,8,15,0,98,4,71.43,9.600000000000001,1002,N/A
2019,2,8,15,30,32,0,71.43,9.600000000000001,1002,N/A
2019,2,8,16,0,16,0,81.36,8,1002,N/A
2019,2,8,16,30,8,0,84.74,7.4,1002,N/A
2019,2,8,17,0,5,0,87.21000000000001,6.7,1002,N/A
2019,2,8,17,30,1,0,87.81,6.6000000000000005,1002,N/A
2019,2,8,18,0,0,0,88.16,6.4,1002,N/A
2019,2,8,18,30,0,0,88.68,6.300000000000001,1001,N/A
2019,2,8,19,0,0,0,88.34,6.2,1001,N/A
2019,2,8,19,30,0,0,88.95,6.1000000000000005,1001,N/A
2019,2,8,20,0,0,0,89.13,6,1001,N/A
2019,2,8,20,30,0,0,89.75,5.9,1001,N/A
2019,2,8,21,0,0,0,90.58,5.9,1001,N/A
2019,2,8,21,30,0,0,91.21000000000001,5.800000000000001,1001,N/A
2019,2,8,22,0,0,0,91.92,5.800000000000001,1001,N/A
2019,2,8,22,30,0,0,92.56,5.7,1001,N/A
2019,2,8,23,0,0,0,93.55,5.5,1000,N/A
2019,2,8,23,30,0,0,94.2,5.4,1000,N/A
2019,2,9,0,0,0,0,94.17,5.300000000000001,1000,N/A
2019,2,9,0,30,0,0,94.17,5.300000000000001,1000,N/A
2019,2,9,1,0,0,0,94.01,5.300000000000001,1000,N/A
2019,2,9,1,30,0,0,94.66,5.2,1000,N/A
2019,2,9,2,0,0,0,94.9,5.1000000000000005,1000,N/A
2019,2,9,2,30,0,0,94.9,5.1000000000000005,1000,N/A
2019,2,9,3,0,0,0,95,5,1000,N/A
2019,2,9,3,30,0,0,95,5,1000,N/A
2019,2,9,4,0,0,0,94.77,5,1000,N/A
2019,2,9,4,30,0,0,95.43,4.9,1000,N/A
2019,2,9,5,0,0,0,94.53,4.9,1000,N/A
2019,2,9,5,30,0,0,94.53,4.9,1000,N/A
2019,2,9,6,0,0,0,94.31,4.800000000000001,1001,N/A
2019,2,9,6,30,0,0,92.36,5.1000000000000005,1001,N/A
2019,2,9,7,0,1,2,93.94,5.5,1001,N/A
2019,2,9,7,30,12,0,88.98,6.300000000000001,1002,N/A
2019,2,9,8,0,28,0,90.89,7.1000000000000005,1002,N/A
2019,2,9,8,30,65,6,87.25,7.7,1002,N/A
2019,2,9,9,0,129,185,85.69,8.3,1002,N/A
2019,2,9,9,30,98,716,82.37,8.9,1003,N/A
2019,2,9,10,0,128,628,78.74,9.5,1003,N/A
2019,2,9,10,30,153,604,76.15,10,1003,N/A
2019,2,9,11,0,140,713,71.81,10.600000000000001,1003,N/A
2019,2,9,11,30,151,676,70.79,10.8,1002,N/A
2019,2,9,12,0,117,834,68.62,11,1002,N/A
2019,2,9,12,30,180,560,67.72,11.200000000000001,1002,N/A
2019,2,9,13,0,250,270,67.01,11.3,1001,N/A
2019,2,9,13,30,196,512,67.01,11.3,1001,N/A
2019,2,9,14,0,165,506,67.59,11.3,1001,N/A
2019,2,9,14,30,156,442,68.49,11.100000000000001,1001,N/A
2019,2,9,15,0,144,250,72.13,10.8,1001,N/A
2019,2,9,15,30,74,44,72.13,10.8,1001,N/A
2019,2,9,16,0,43,163,80.87,9.700000000000001,1000,N/A
2019,2,9,16,30,35,79,85.91,8.8,1000,N/A
2019,2,9,17,0,13,0,87.4,8,1000,N/A
2019,2,9,17,30,2,0,88.59,7.800000000000001,1000,N/A
2019,2,9,18,0,0,0,88.89,7.5,1000,N/A
2019,2,9,18,30,0,0,89.5,7.4,1000,N/A
2019,2,9,19,0,0,0,89.64,7.2,1000,N/A
2019,2,9,19,30,0,0,90.26,7.1000000000000005,1000,N/A
2019,2,9,20,0,0,0,90.44,7,1000,N/A
2019,2,9,20,30,0,0,91.06,6.9,1000,N/A
2019,2,9,21,0,0,0,91.03,6.9,1000,N/A
2019,2,9,21,30,0,0,91.03,6.9,1000,N/A
2019,2,9,22,0,0,0,91.57000000000001,6.800000000000001,1000,N/A
2019,2,9,22,30,0,0,92.2,6.7,1000,N/A
2019,2,9,23,0,0,0,92.51,6.6000000000000005,999,N/A
2019,2,9,23,30,0,0,93.15,6.5,999,N/A
2019,2,10,0,0,0,0,93.43,6.4,999,N/A
2019,2,10,0,30,0,0,94.07000000000001,6.300000000000001,999,N/A
2019,2,10,1,0,0,0,94.38,6.2,999,N/A
2019,2,10,1,30,0,0,95.69,6,999,N/A
2019,2,10,2,0,0,0,94.72,5.9,999,N/A
2019,2,10,2,30,0,0,96.61,5.6000000000000005,998,N/A
2019,2,10,3,0,0,0,94.94,5.4,998,N/A
2019,2,10,3,30,0,0,96.94,5.1000000000000005,998,N/A
2019,2,10,4,0,0,0,94.9,4.9,998,N/A
2019,2,10,4,30,0,0,96.23,4.7,998,N/A
2019,2,10,5,0,0,0,94.72,4.5,999,N/A
2019,2,10,5,30,0,0,96.05,4.3,999,N/A
2019,2,10,6,0,0,0,94.24,4.2,999,N/A
2019,2,10,6,30,0,0,94.33,4.2,1000,N/A
2019,2,10,7,0,1,0,93.64,4.2,1000,N/A
2019,2,10,7,30,11,0,92.43,4.4,1001,N/A
2019,2,10,8,0,26,0,91.32000000000001,4.6000000000000005,1001,N/A
2019,2,10,8,30,32,0,89.43,4.9,1001,N/A
2019,2,10,9,0,47,0,86.67,5.2,1002,N/A
2019,2,10,9,30,138,38,84.89,5.5,1002,N/A
2019,2,10,10,0,164,477,80.84,5.800000000000001,1003,N/A
2019,2,10,10,30,130,769,78.64,6.2,1003,N/A
2019,2,10,11,0,142,732,74.13,6.5,1003,N/A
2019,2,10,11,30,132,813,72.62,6.800000000000001,1003,N/A
2019,2,10,12,0,176,644,69.3,7.1000000000000005,1003,N/A
2019,2,10,12,30,128,833,68.36,7.300000000000001,1003,N/A
2019,2,10,13,0,141,750,66.64,7.5,1003,N/A
2019,2,10,13,30,145,683,66.64,7.5,1003,N/A
2019,2,10,14,0,136,672,65.83,7.6000000000000005,1004,N/A
2019,2,10,14,30,124,640,66.27,7.5,1004,N/A
2019,2,10,15,0,108,114,68.37,7.4,1004,N/A
2019,2,10,15,30,106,190,68.37,7.4,1004,N/A
2019,2,10,16,0,89,415,78.01,6.6000000000000005,1004,N/A
2019,2,10,16,30,69,32,84.82000000000001,5.4,1005,N/A
2019,2,10,17,0,32,25,83.51,4.2,1005,N/A
2019,2,10,17,30,6,13,85.89,3.8000000000000003,1005,N/A
2019,2,10,18,0,0,0,82.96000000000001,3.4000000000000004,1005,N/A
2019,2,10,18,30,0,0,84.22,3.2,1006,N/A
2019,2,10,19,0,0,0,83.8,3,1006,N/A
2019,2,10,19,30,0,0,84.39,2.9000000000000004,1006,N/A
2019,2,10,20,0,0,0,84.37,2.9000000000000004,1007,N/A
2019,2,10,20,30,0,0,84.97,2.8000000000000003,1007,N/A
2019,2,10,21,0,0,0,85.71000000000001,2.7,1007,N/A
2019,2,10,21,30,0,0,86.4,2.6,1008,N/A
2019,2,10,22,0,0,0,86.28,2.6,1008,N/A
2019,2,10,22,30,0,0,86.9,2.5,1008,N/A
2019,2,10,23,0,0,0,86.86,2.5,1008,N/A
2019,2,10,23,30,0,0,87.48,2.4000000000000004,1008,N/A
2019,2,11,0,0,0,0,88.03,2.3000000000000003,1008,N/A
2019,2,11,0,30,0,0,88.12,2.3000000000000003,1009,N/A
2019,2,11,1,0,0,0,87.78,2.2,1009,N/A
2019,2,11,1,30,0,0,89.68,1.9000000000000001,1009,N/A
2019,2,11,2,0,0,0,88.49,1.6,1008,N/A
2019,2,11,2,30,0,0,89.77,1.4000000000000001,1008,N/A
2019,2,11,3,0,0,0,88.56,1.1,1008,N/A
2019,2,11,3,30,0,0,89.2,1,1008,N/A
2019,2,11,4,0,0,0,86.2,1,1008,N/A
2019,2,11,4,30,0,0,86.29,1,1009,N/A
2019,2,11,5,0,0,0,84.16,1,1009,N/A
2019,2,11,5,30,0,0,83.56,1.1,1009,N/A
2019,2,11,6,0,0,0,81.84,1.2000000000000002,1009,N/A
2019,2,11,6,30,0,0,78.4,1.8,1009,N/A
2019,2,11,7,0,4,10,82.29,2.3000000000000003,1010,N/A
2019,2,11,7,30,29,84,74.53,3.7,1010,N/A
2019,2,11,8,0,57,259,77.86,5.1000000000000005,1010,N/A
2019,2,11,8,30,71,579,71.18,6.4,1010,N/A
2019,2,11,9,0,74,751,65.57000000000001,7.6000000000000005,1011,N/A
2019,2,11,9,30,82,807,61.690000000000005,8.5,1011,N/A
2019,2,11,10,0,88,846,57.77,9.3,1011,N/A
2019,2,11,10,30,92,875,55.870000000000005,9.8,1011,N/A
2019,2,11,11,0,94,896,54.5,10.3,1011,N/A
2019,2,11,11,30,96,910,53.07,10.700000000000001,1011,N/A
2019,2,11,12,0,96,918,52.54,11,1010,N/A
2019,2,11,12,30,98,917,51.85,11.200000000000001,1010,N/A
2019,2,11,13,0,103,888,51.11,11.4,1010,N/A
2019,2,11,13,30,130,768,51.11,11.4,1010,N/A
2019,2,11,14,0,90,889,51.47,11.3,1009,N/A
2019,2,11,14,30,86,867,52.85,10.9,1009,N/A
2019,2,11,15,0,80,838,55.06,10.5,1008,N/A
2019,2,11,15,30,73,786,55.06,10.5,1008,N/A
2019,2,11,16,0,64,714,70.21000000000001,8.700000000000001,1008,N/A
2019,2,11,16,30,53,601,76.69,7.4,1008,N/A
2019,2,11,17,0,37,415,70.34,6.2,1008,N/A
2019,2,11,17,30,14,114,71.88,5.9,1009,N/A
2019,2,11,18,0,0,0,65.88,5.7,1009,N/A
2019,2,11,18,30,0,0,68.21000000000001,5.2,1009,N/A
2019,2,11,19,0,0,0,67.72,4.7,1009,N/A
2019,2,11,19,30,0,0,72.12,3.8000000000000003,1009,N/A
2019,2,11,20,0,0,0,76.33,2.8000000000000003,1009,N/A
2019,2,11,20,30,0,0,79.09,2.3000000000000003,1009,N/A
2019,2,11,21,0,0,0,79.99,1.8,1009,N/A
2019,2,11,21,30,0,0,81.15,1.6,1009,N/A
2019,2,11,22,0,0,0,81.79,1.3,1009,N/A
2019,2,11,22,30,0,0,82.38,1.2000000000000002,1009,N/A
2019,2,11,23,0,0,0,82.79,1.1,1009,N/A
2019,2,11,23,30,0,0,83.99,0.9,1009,N/A
2019,2,12,0,0,0,0,83.41,0.8,1009,N/A
2019,2,12,0,30,0,0,83.41,0.8,1009,N/A
2019,2,12,1,0,0,0,82.82000000000001,0.8,1009,N/A
2019,2,12,1,30,0,0,81.64,1,1009,N/A
2019,2,12,2,0,0,0,81.62,1.1,1008,N/A
2019,2,12,2,30,0,0,83.32000000000001,0.8,1007,N/A
2019,2,12,3,0,0,0,80.58,0.5,1007,N/A
2019,2,12,3,30,0,0,81.08,0.4,1006,N/A
2019,2,12,4,0,0,0,80.2,0.30000000000000004,1006,N/A
2019,2,12,4,30,0,0,80.78,0.2,1006,N/A
2019,2,12,5,0,0,0,79.89,0,1007,N/A
2019,2,12,5,30,0,0,79.81,0,1006,N/A
2019,2,12,6,0,0,0,79.38,0,1006,N/A
2019,2,12,6,30,0,0,72.8,1.2000000000000002,1006,N/A
2019,2,12,7,0,4,17,76.45,2.4000000000000004,1006,N/A
2019,2,12,7,30,29,29,68.28,4,1006,N/A
2019,2,12,8,0,72,85,65.05,5.6000000000000005,1005,N/A
2019,2,12,8,30,98,126,59.08,7,1005,N/A
2019,2,12,9,0,145,184,58.9,8.4,1005,N/A
2019,2,12,9,30,183,183,55.01,9.4,1004,N/A
2019,2,12,10,0,219,124,54.410000000000004,10.5,1004,N/A
2019,2,12,10,30,238,81,50.870000000000005,11.5,1003,N/A
2019,2,12,11,0,248,51,49.31,12.600000000000001,1003,N/A
2019,2,12,11,30,282,109,49.63,12.5,1003,N/A
2019,2,12,12,0,283,87,52.4,12.5,1003,N/A
2019,2,12,12,30,251,32,53.04,12.3,1002,N/A
2019,2,12,13,0,253,38,57.64,12.100000000000001,1001,N/A
2019,2,12,13,30,209,19,58.35,11.9,1000,N/A
2019,2,12,14,0,128,0,62.81,11.700000000000001,1000,N/A
2019,2,12,14,30,132,0,66.22,10.9,1000,N/A
2019,2,12,15,0,102,0,72.31,10.100000000000001,1000,N/A
2019,2,12,15,30,80,0,72.31,10.100000000000001,1000,N/A
2019,2,12,16,0,69,0,72.63,9.1,999,N/A
2019,2,12,16,30,48,0,73.54,8.9,998,N/A
2019,2,12,17,0,25,0,70.79,8.6,997,N/A
2019,2,12,17,30,7,17,70.79,8.6,997,N/A
2019,2,12,18,0,0,0,71.31,8.5,997,N/A
2019,2,12,18,30,0,0,70.9,8.6,998,N/A
2019,2,12,19,0,0,0,71.56,8.8,998,N/A
2019,2,12,19,30,0,0,70.60000000000001,9,998,N/A
2019,2,12,20,0,0,0,71.99,9.200000000000001,998,N/A
2019,2,12,20,30,0,0,71.99,9.200000000000001,998,N/A
2019,2,12,21,0,0,0,73.86,9.3,999,N/A
2019,2,12,21,30,0,0,74.36,9.200000000000001,999,N/A
2019,2,12,22,0,0,0,76.52,9.1,999,N/A
2019,2,12,22,30,0,0,78.08,8.8,999,N/A
2019,2,12,23,0,0,0,80.67,8.6,999,N/A
2019,2,12,23,30,0,0,81.21000000000001,8.5,999,N/A
2019,2,13,0,0,0,0,82.99,8.3,999,N/A
2019,2,13,0,30,0,0,82.91,8.3,998,N/A
2019,2,13,1,0,0,0,82.73,8.3,998,N/A
2019,2,13,1,30,0,0,82.65,8.3,997,N/A
2019,2,13,2,0,0,0,83.16,8.3,996,N/A
2019,2,13,2,30,0,0,83.16,8.3,996,N/A
2019,2,13,3,0,0,0,83.73,8.3,995,N/A
2019,2,13,3,30,0,0,82.61,8.5,995,N/A
2019,2,13,4,0,0,0,83.76,8.700000000000001,995,N/A
2019,2,13,4,30,0,0,83.2,8.8,995,N/A
2019,2,13,5,0,0,0,85.86,8.9,995,N/A
2019,2,13,5,30,0,0,85.19,9,994,N/A
2019,2,13,6,0,0,0,87.65,9,994,N/A
2019,2,13,6,30,0,0,87.65,9,994,N/A
2019,2,13,7,0,6,8,89.03,9.1,994,N/A
2019,2,13,7,30,35,8,88.43,9.200000000000001,994,N/A
2019,2,13,8,0,72,36,89.7,9.4,995,N/A
2019,2,13,8,30,72,16,87.92,9.700000000000001,995,N/A
2019,2,13,9,0,51,2,88.92,10.100000000000001,995,N/A
2019,2,13,9,30,23,0,86.58,10.5,995,N/A
2019,2,13,10,0,42,1,87.73,11,994,N/A
2019,2,13,10,30,210,111,85.44,11.4,994,N/A
2019,2,13,11,0,261,103,86.48,11.8,993,N/A
2019,2,13,11,30,243,63,84.8,12.100000000000001,993,N/A
2019,2,13,12,0,248,55,86.07000000000001,12.4,992,N/A
2019,2,13,12,30,189,16,84.96000000000001,12.600000000000001,992,N/A
2019,2,13,13,0,234,45,86.68,12.9,991,N/A
2019,2,13,13,30,206,19,85,13.200000000000001,991,N/A
2019,2,13,14,0,235,60,87.35000000000001,13.5,991,N/A
2019,2,13,14,30,173,31,85.66,13.8,991,N/A
2019,2,13,15,0,108,1,87.95,14,991,N/A
2019,2,13,15,30,54,2,87.95,14,991,N/A
2019,2,13,16,0,39,0,90.03,13.600000000000001,991,N/A
2019,2,13,16,30,14,0,91.8,13.3,991,N/A
2019,2,13,17,0,9,0,90.88,13.100000000000001,991,N/A
2019,2,13,17,30,3,0,91.47,13,991,N/A
2019,2,13,18,0,0,0,91.09,12.9,991,N/A
2019,2,13,18,30,0,0,91.09,12.9,991,N/A
2019,2,13,19,0,0,0,90.98,12.9,991,N/A
2019,2,13,19,30,0,0,90.39,13,991,N/A
2019,2,13,20,0,0,0,90.66,13,991,N/A
2019,2,13,20,30,0,0,90.07000000000001,13.100000000000001,991,N/A
2019,2,13,21,0,0,0,90.49,13.100000000000001,991,N/A
2019,2,13,21,30,0,0,89.91,13.200000000000001,991,N/A
2019,2,13,22,0,0,0,90.06,13.200000000000001,991,N/A
2019,2,13,22,30,0,0,89.97,13.200000000000001,990,N/A
2019,2,13,23,0,0,0,90.5,13.200000000000001,990,N/A
2019,2,13,23,30,0,0,90.5,13.200000000000001,990,N/A
2019,2,14,0,0,0,0,90.95,13.200000000000001,989,N/A
2019,2,14,0,30,0,0,89.77,13.4,989,N/A
2019,2,14,1,0,0,0,89.67,13.5,988,N/A
2019,2,14,1,30,0,0,89.67,13.5,988,N/A
2019,2,14,2,0,0,0,89.91,13.600000000000001,987,N/A
2019,2,14,2,30,0,0,89.82000000000001,13.600000000000001,986,N/A
2019,2,14,3,0,0,0,89.96000000000001,13.700000000000001,986,N/A
2019,2,14,3,30,0,0,89.87,13.700000000000001,985,N/A
2019,2,14,4,0,0,0,91.22,13.8,985,N/A
2019,2,14,4,30,0,0,91.22,13.8,985,N/A
2019,2,14,5,0,0,0,92.72,13.9,985,N/A
2019,2,14,5,30,0,0,92.13,14,985,N/A
2019,2,14,6,0,0,0,92.35000000000001,14.200000000000001,985,N/A
2019,2,14,6,30,0,0,92.35000000000001,14.200000000000001,985,N/A
2019,2,14,7,0,2,0,92.68,14.200000000000001,985,N/A
2019,2,14,7,30,15,0,92.09,14.3,985,N/A
2019,2,14,8,0,39,0,92.23,14.4,986,N/A
2019,2,14,8,30,49,2,89.89,14.8,986,N/A
2019,2,14,9,0,96,69,87.71000000000001,15.100000000000001,986,N/A
2019,2,14,9,30,55,0,86.68,15.3,987,N/A
2019,2,14,10,0,120,38,79.88,15.5,987,N/A
2019,2,14,10,30,118,24,80.4,15.4,987,N/A
2019,2,14,11,0,186,312,74.33,15.3,987,N/A
2019,2,14,11,30,175,60,77.82000000000001,14.600000000000001,988,N/A
2019,2,14,12,0,78,1,76.28,14,988,N/A
2019,2,14,12,30,124,5,79.38,13.4,989,N/A
2019,2,14,13,0,178,77,77.8,12.9,990,N/A
2019,2,14,13,30,156,51,79.34,12.600000000000001,990,N/A
2019,2,14,14,0,78,0,76.02,12.3,991,N/A
2019,2,14,14,30,116,27,77.10000000000001,12.100000000000001,992,N/A
2019,2,14,15,0,152,384,74.58,11.9,993,N/A
2019,2,14,15,30,91,703,74.58,11.9,993,N/A
2019,2,14,16,0,76,653,80.21000000000001,11,994,N/A
2019,2,14,16,30,33,133,86.3,9.9,994,N/A
2019,2,14,17,0,12,41,84.11,8.9,995,N/A
2019,2,14,17,30,12,85,86.99,8.4,995,N/A
2019,2,14,18,0,0,0,83.63,8,996,N/A
2019,2,14,18,30,0,0,86.52,7.5,996,N/A
2019,2,14,19,0,0,0,88.05,7,996,N/A
2019,2,14,19,30,0,0,89.97,6.7,997,N/A
2019,2,14,20,0,0,0,92.28,6.300000000000001,997,N/A
2019,2,14,20,30,0,0,92.37,6.300000000000001,998,N/A
2019,2,14,21,0,0,0,92.81,6.4,998,N/A
2019,2,14,21,30,0,0,91.55,6.6000000000000005,998,N/A
2019,2,14,22,0,0,0,92.4,6.800000000000001,999,N/A
2019,2,14,22,30,0,0,91.77,6.9,999,N/A
2019,2,14,23,0,0,0,92.06,7.1000000000000005,998,N/A
2019,2,14,23,30,0,0,91.43,7.2,998,N/A
2019,2,15,0,0,0,0,92.26,7.2,998,N/A
2019,2,15,0,30,0,0,92.35000000000001,7.2,999,N/A
2019,2,15,1,0,0,0,92.85000000000001,7.2,999,N/A
2019,2,15,1,30,0,0,92.22,7.300000000000001,999,N/A
2019,2,15,2,0,0,0,93.21000000000001,7.300000000000001,999,N/A
2019,2,15,2,30,0,0,93.21000000000001,7.300000000000001,999,N/A
2019,2,15,3,0,0,0,93.61,7.300000000000001,999,N/A
2019,2,15,3,30,0,0,94.9,7.1000000000000005,999,N/A
2019,2,15,4,0,0,0,94.15,7,1000,N/A
2019,2,15,4,30,0,0,95.45,6.800000000000001,1000,N/A
2019,2,15,5,0,0,0,94.33,6.6000000000000005,1000,N/A
2019,2,15,5,30,0,0,96.29,6.300000000000001,1000,N/A
